barcode;amount
89950807976;8
57683088415;4
23156847273;3
15146130274;5
61141629347;4
78191486772;6
45850191570;3
44069587100;3
18693297796;2
16480816277;6
76101213827;4
44977821727;8
58128671318;6
98315975343;7
38808545295;3
31802868338;8
73503364728;4
52318678663;6
89102542199;3
22069382537;7
99907095004;10
79327597570;5
34963470820;1
16295504585;2
87334878136;10
86280047314;1
86996022674;7
91433001332;9
11241098527;8
66450864998;4
72741175650;1
68364636987;6
47022229671;5
19418693909;7
47510972565;2
33180540577;3
68137531815;8
30781778474;2
59174668433;1
10675154104;3
46516646073;6
91949759010;8
79737488279;9
39656518698;1
70052863837;3
87685753919;9
30869848608;4
54312043358;10
20888758742;5
89102542199;4
56511329081;8
59920279798;3
74854925356;6
13099544288;1
33862726050;5
56695207409;7
20311689747;5
76819969433;5
13913694855;9
70120632307;4
99803325827;5
97387812670;5
16222350276;3
38581342421;8
41431124319;4
64410955056;7
76763137829;7
59320044274;1
74389536842;10
51876349480;8
21549913438;3
71845377109;1
85326782339;3
66700945086;8
11289492020;5
73390340591;8
12319620083;5
50669886592;1
99515681317;7
41115858990;4
59636030891;6
41658635726;1
38871785849;3
13579750909;9
67803868715;5
23898132192;2
17567060895;10
39873391754;4
51345071359;6
86147522582;7
62610920838;2
83217028054;9
27324182833;3
74511756964;10
29840114463;6
28167851228;9
89219557738;8
62440802302;10
79384689361;2
75833133505;9
80578007902;6
92355784523;5
32111073573;8
67105345985;4
42937479548;3
36415034519;9
97920395384;10
38334777459;7
29299500777;2
37280071779;10
47591205780;10
24629406037;6
61888437130;3
43587586656;3
40203695972;3
64771286845;6
96651523711;9
45321917924;6
91611749947;1
62668434556;5
68740664199;2
99978615463;1
36801649798;6
40692258207;9
94738328611;4
12820640279;10
38944504546;6
91942855328;6
12754764482;9
70245480722;3
64798248777;10
42557682272;6
78614256998;3
28449962512;8
51624120614;1
15789283166;2
75527673163;6
20958134403;9
92072758142;10
47436833458;1
68479654309;9
85783493720;9
43017002279;4
65220396742;7
35898941231;3
24733232052;9
23353461953;6
92793400917;8
73534650269;8
44522067210;3
30571882562;6
56350099830;8
60351609870;5
72575190027;1
77879585586;9
95192911460;7
96110965899;4
25954847815;2
28897144639;8
90120981839;4
74677303765;6
59519289170;5
37866890695;5
71605473698;8
52559816977;5
55434282369;3
12266782176;3
34600974745;7
37630940303;1
10427238549;1
19812365406;9
39400863816;6
82529736984;9
36230006701;3
73127416698;3
14896166775;6
57917127122;5
43366242766;2
31122382934;1
64328419710;3
84544401525;6
27584090141;7
18358795087;5
69373462339;7
77960562314;9
79656987664;2
84327728085;2
44186607921;10
18816557539;4
11540975566;9
82799848895;4
92958651655;10
62546827400;6
80099708932;4
20115293689;1
75494123492;6
65861467875;4
22672028130;9
94020060391;5
85015970200;8
28244193461;8
75418423943;9
45452424397;6
93516447800;1
35608455430;6
25550243753;6
13370206181;4
84531714771;9
62677253985;1
15241653619;8
49711314727;10
70679534601;9
73750572943;1
74635783893;4
29541612005;3
65198104388;10
95137419154;8
87967973294;1
46869358634;8
45063799415;7
78803001010;9
92609189560;7
93442306699;6
76379863035;2
45118850790;2
55049607402;3
65954395374;7
57061853038;3
75120572101;3
12857681180;6
87918536450;9
63924768214;1
27199054816;5
65472328925;10
27829417310;10
83218295625;5
75961682440;3
39950674033;7
32437541046;6
49498555965;7
95591302050;1
57447856594;10
89911593081;3
80238297532;4
50165901843;8
65100597884;3
63382803416;2
41186427984;2
59559555113;6
70704895197;4
85146328147;2
53906661433;10
52130636094;4
50571695017;9
21000418071;4
76357204715;1
30909003250;2
28865497271;4
17465684106;2
58173835522;9
23661230308;3
62782874612;6
90794857380;9
54381729450;5
55185030731;6
56762324268;2
50747957942;2
48003482187;8
57415058776;10
35445465424;3
83021777922;8
40413447876;7
49769875884;7
78560936189;4
79800166488;8
58572942329;5
56680196658;1
37000031201;5
29840309625;9
68002628099;1
83906446309;10
92222103901;7
28291563968;6
77911226809;6
29599167124;2
39995773870;1
59476939187;1
96025464461;2
56762324268;3
56312605780;6
34202888476;10
12132055878;4
83170698939;3
11515069965;10
13975341569;4
79441388552;1
82165061002;10
18157965941;5
46918787648;9
91370081929;7
54719532841;1
20478561861;9
27506591149;5
83640781927;10
78160410569;8
34654981090;9
96017216890;7
87755927031;1
46417463138;4
41166351989;9
13102832400;9
78284966838;10
13335735868;7
24355169344;1
70138180706;2
73283142075;7
73064115078;1
61755279894;3
38720365589;3
49269317040;5
58632874407;8
91757794105;1
57381668908;10
27548540470;3
85437014339;1
57196535956;2
34881733730;4
14797807213;6
48168922869;9
91661434278;1
59480672128;3
44323068602;8
86394997684;7
22967205358;8
95347592259;8
13014616471;8
92366791804;10
93868087173;6
22155564480;5
77390032609;4
27392289275;7
84982441856;9
58791383292;9
80996557703;2
31661518074;6
84603833739;8
27047080806;4
11698850642;9
52737626031;2
18396894164;4
60436489444;3
76719548151;8
44679970374;3
81614113784;8
33933366375;5
57868430749;3
72663218680;8
19317857370;1
34060689956;9
78191486772;8
99910631971;7
62790853942;3
19209298663;2
63055850177;10
31849548792;5
49789243359;5
37090045945;6
93714562449;10
11806365154;6
92144938049;8
23477313511;2
36236506401;8
36651305667;1
54973820859;8
22962092284;3
99239212669;2
33778424594;1
43587586656;2
13861353004;9
93030827286;6
15413363225;4
92615137302;7
85632169275;7
82333102571;5
85212488407;2
53314553079;1
59924013530;10
66398672983;7
80835862053;5
76938893675;2
17103237747;1
25799370856;2
39293628375;1
86341951570;4
37804311271;9
52497738802;7
17775623990;10
59735307554;10
31092369780;7
65909318110;3
90570716299;5
34154162742;1
95078895242;5
91098919571;8
10486379767;10
75753488296;4
36482011207;5
49436345527;3
68303302736;9
73337596583;10
25820931131;8
70159583405;4
81509493184;7
49734726414;3
90035889490;5
13038835596;10
17460845254;5
63473878328;3
11495515405;2
20735608964;1
58130274043;6
65124526049;6
96930709767;9
29342092270;1
34797406887;5
37783874458;7
66790078293;9
96663813924;10
66994330136;2
39518733494;5
13958668330;8
27904986969;1
24533784170;9
49781950785;2
65958452344;6
83918377054;9
36830625846;5
34838375774;8
23811149466;2
26496614793;2
65414975871;7
26782928001;3
83295197420;2
24629406037;10
94891187327;10
79245647938;9
29893947240;10
68553935497;2
44862377832;6
76685302606;7
79808959364;3
29968857988;2
32111073573;9
78529792665;7
50960808437;4
63679666112;10
75863425517;6
84468237282;1
58878861493;9
46065846110;6
91616809853;5
65198104388;7
49802535993;2
33779563366;8
48417118723;3
76497328526;7
46009249586;1
26886842005;6
73273830581;5
87747568436;1
95053974402;7
88088296997;3
21151747264;10
71320627447;7
64678138659;3
79324722123;10
32475298689;4
61201029256;4
64940523598;7
63009101301;5
50018488588;1
78063083360;1
71437523547;1
96677603643;7
42061172403;6
46307191377;3
42665953268;3
44752687762;1
46051136489;3
68488832508;3
46152823279;8
55742603033;4
76018605257;8
29396037883;10
56225826380;4
47237047276;7
91757794105;10
54542307194;10
29860395943;4
80714109262;8
73197821987;4
30780950485;9
85181200623;10
32475298689;5
47394259343;5
51730475381;5
76719548151;4
80714109262;5
14905794880;4
84531714771;7
29386270731;9
18228892332;3
16317262050;7
52932428615;10
69287223189;10
89178797974;4
84282304631;6
69029015353;10
89968249947;2
34848363254;10
37297733439;3
70159583405;2
98037259289;7
73509348188;7
32098415340;2
28096371598;6
31497106131;9
93665620420;9
48971358942;4
31082667204;5
91601336496;5
40902599161;5
64452551163;5
33781936809;5
96409835232;3
21316838445;8
69871096344;5
66182380449;2
68089446746;1
63568712554;3
70315737903;5
75474562188;1
63557045493;7
15607531417;2
43975817245;1
42696393858;4
26908591233;8
17243128604;4
27300245189;10
93362434279;9
29284882438;10
48917666264;9
10564180909;9
80420784150;8
22695105396;9
31638805065;6
61691683133;5
23661230308;5
45154461269;8
64436838423;2
18165115171;4
86030876012;4
12319620083;6
45251301153;6
75017702217;6
24342442830;6
58056672136;7
78427673920;2
80654918887;6
31463421163;6
96419779214;4
16118379146;4
96514360223;9
11281780186;2
76311457110;8
87000446149;7
77261173687;8
48565704556;7
42767132762;2
96338869431;10
48065771481;2
71157427036;3
75574203497;5
23811149466;5
15050619056;9
21682934403;10
57042756299;10
67889712417;6
30886008628;10
32815928430;10
34049968552;8
28957183797;9
90657989463;7
93820576297;3
31523689940;5
19431937228;9
90570716299;7
73503364728;9
98473408500;2
73036429454;8
67780099729;7
50433537571;8
31850047425;4
80997403070;4
61698614898;2
52110669143;6
17247455802;1
46821686565;10
57340173080;9
76397940448;1
99803961552;10
48139997022;2
53594688531;10
34523855791;5
44139904450;10
53983908039;1
92318660142;5
37596096644;3
23154816745;6
92072758142;3
15311282623;9
71131395632;1
82123716564;5
96981400445;7
88145406696;3
48641230411;5
92313908410;6
92024961042;5
64749265804;6
84491974328;7
58954974692;8
34774857531;3
98069559643;7
32240279745;4
62224207569;5
80238297532;2
13716653535;1
27866941596;5
66443762439;1
36433294045;6
58614288265;9
25285410405;4
63401899360;7
93092343176;9
46417463138;9
97702727213;1
94891187327;7
82111728224;8
34950675493;8
22589992947;7
94019033556;2
76973754155;3
50224820273;2
54276374645;1
70052863837;2
36992496329;1
42140077771;1
77185597303;7
39437827769;4
41737852346;2
74063085987;2
67182645863;8
19063684592;3
63983199570;10
81356690046;4
46822505805;1
33517626192;8
10591847069;10
24714779076;10
30358121737;5
71090955380;2
68522763905;2
47696308713;3
67240642031;6
21802042736;1
41822190741;5
89226086215;9
66338035006;4
83375049103;10
71193673814;1
57520298534;7
41540620740;5
43626939870;2
46011649573;5
85858273394;8
34074292632;9
16398510869;9
36212400317;9
78230612751;7
94219463520;6
12249201413;6
71412546529;7
30033483575;10
48036117990;5
59515591590;4
34053990810;4
67533867068;2
27198912222;2
58974453010;4
59357324108;1
30435784176;5
10319976634;10
20311689747;9
47830542257;9
46495558766;5
62453509292;7
31784054838;9
96622197949;2
86015722108;2
65766881594;8
66218224606;4
53829766071;2
50093722757;10
85607915091;5
31801694041;2
24679506867;9
92854845222;2
21624837123;7
15892725657;4
86534590870;7
93887130056;6
55885454098;3
14638425546;3
10564180909;1
60652651467;9
81125507194;3
42375905799;9
24597692909;4
15685492348;5
73857734751;6
13198907362;5
52171180151;2
86996022674;6
77545379741;7
93647147036;6
45041513150;4
43758912573;7
22130808396;4
33808360069;3
50324891594;7
10716513231;4
15755798595;7
17654362016;8
54978254992;5
18152207665;1
17679903489;8
83871149807;3
44991754816;2
47476083100;3
48741173513;7
56183885343;4
47591205780;4
99099123645;7
84564017552;7
97201847607;2
51588480066;5
58521682342;1
13990831340;1
98943767259;7
37589970811;10
51910412005;9
71482408298;5
55813270841;4
82440159092;10
15519301655;1
90268511706;9
24814569961;10
62357359461;3
26569535959;4
75518269709;2
58358049401;3
78209527148;2
84191688980;6
13256640561;10
82229491821;2
27316323545;6
69063103129;5
40563085708;2
27833650262;2
24004437023;10
28510113487;5
84084496590;10
90548682235;3
11444182109;9
15757741048;5
15685492348;10
84812921534;7
73837022687;9
74701148918;5
31508004277;10
41946722443;1
98865103858;5
80414461129;8
35334244687;1
79501984751;7
94271532765;7
98366771319;9
71069920672;10
73936320102;2
59432225230;1
45680882529;9
33156510241;3
76001782222;3
77533440801;9
21472563178;7
21759562081;3
95629716297;10
86305628460;10
73948099243;1
26016276789;10
92829870597;3
50845470462;8
99272505087;4
81614113784;4
20735608964;4
47683502887;3
77250784631;10
18906629569;2
90153074462;1
24533784170;9
77339866314;3
88603248511;1
43030441588;3
19125875857;8
47788296059;9
49293191392;8
42249912741;10
96980965178;4
46516646073;3
61939468630;5
23232257366;1
71544053128;3
60761177851;7
99067136431;4
32861366439;5
57781434887;6
62195946564;8
20829536198;1
24537547683;7
21763742111;10
15482309116;7
36414675612;2
20540147096;10
84082643073;6
62891731987;4
92829870597;2
38642289825;10
47937197815;1
47020677252;2
62891731987;1
47745468363;6
13901613395;4
70578268949;9
16035604490;9
97370744536;8
92011338424;5
18125345322;5
13282189962;7
23509417161;6
63573101545;4
33674047497;9
71845377109;3
64798248777;4
40125932025;3
34364570784;3
73558185471;3
83980939210;2
85773934867;6
82897485163;9
12609990413;7
64612019841;5
11176671679;4
15149167700;8
22353987393;8
59056940354;8
50746595739;5
31082667204;10
49682217278;4
16212928557;10
56686922709;8
67923560054;7
95007155832;1
10711387679;4
34474852943;5
13499407831;8
48905100168;1
44076105762;8
18639076730;10
71293693238;7
64658863509;7
76520555740;7
93954754309;8
76736916463;5
49118315244;9
68089446746;5
96332467525;3
46075276773;8
49253040832;1
53724364166;2
73503364728;5
79084325476;1
97633717533;7
55809490927;6
73568070994;10
88293727338;6
31632556546;7
95974506685;7
80496383272;6
45981752627;4
31610161331;8
75026701064;4
86880760801;4
12876524902;4
49454522208;10
43036097053;6
24490961055;9
19782098731;7
47102905090;6
68388963757;1
96342616073;5
37220459877;10
35814083386;6
15169174426;7
53063812101;8
21829691873;6
45860301646;1
